HCHO_Amount,Location,Present_Date,Next_Date,Month,Average Temperature(°C)
0.0002519967962625,Monaragala,2023-09-27,2023-09-28,September,23.4
0.0001153367365672,Monaragala,2023-09-30,2023-10-01,September,23.4
0.0001896120285948,Monaragala,2023-10-01,2023-10-02,October,22.8
1.206975123879408e-05,Monaragala,2023-10-04,2023-10-05,October,22.8
0.0002586476341488,Monaragala,2023-10-06,2023-10-07,October,22.8
0.000182604875065,Monaragala,2023-10-07,2023-10-08,October,22.8
4.308240407666019e-05,Monaragala,2023-10-10,2023-10-11,October,22.8
0.0002503510312128,Monaragala,2023-10-12,2023-10-13,October,22.8
0.0001769724232555,Monaragala,2023-10-16,2023-10-17,October,22.8
0.00017671187136,Monaragala,2023-10-17,2023-10-18,October,22.8
1.40778373844309e-05,Monaragala,2023-10-22,2023-10-23,October,22.8
9.38194903948326e-05,Monaragala,2023-10-26,2023-10-27,October,22.8
1.847003044224921e-05,Monaragala,2023-10-27,2023-10-28,October,22.8
4.669047167468003e-05,Monaragala,2023-10-29,2023-10-30,October,22.8
0.0002382950304468,Monaragala,2023-11-01,2023-11-02,November,22.0
0.0001803090419269,Monaragala,2023-11-06,2023-11-07,November,22.0
0.0003361401746922,Monaragala,2023-11-07,2023-11-08,November,22.0
7.565548225803321e-05,Monaragala,2023-11-08,2023-11-09,November,22.0
2.322058398537761e-05,Monaragala,2023-11-11,2023-11-12,November,22.0
9.354729307766238e-05,Monaragala,2023-11-13,2023-11-14,November,22.0
0.0001786113998887,Monaragala,2023-11-17,2023-11-18,November,22.0
0.000131222952937,Monaragala,2023-11-18,2023-11-19,November,22.0
4.779450700204489e-05,Monaragala,2023-11-23,2023-11-24,November,22.0
0.00012209716126,Monaragala,2023-11-25,2023-11-26,November,22.0
0.0002212541655713,Monaragala,2023-11-26,2023-11-27,November,22.0
2.7859176600187035e-05,Monaragala,2023-12-01,2023-12-02,December,21.1
7.848085142691749e-05,Monaragala,2023-12-06,2023-12-07,December,21.1
0.0001102419446396,Monaragala,2023-12-08,2023-12-09,December,21.1
0.0001586392531382,Monaragala,2023-12-09,2023-12-10,December,21.1
0.0001398780211761,Monaragala,2023-12-11,2023-12-12,December,21.1
0.0001877185978016,Monaragala,2023-12-14,2023-12-15,December,21.1
5.209352940709747e-05,Monaragala,2023-12-18,2023-12-19,December,21.1
0.0001487318202067,Monaragala,2023-12-23,2023-12-24,December,21.1
3.140249896157062e-05,Monaragala,2023-12-25,2023-12-26,December,21.1
8.829725542537962e-05,Kurunegala,2019-01-01,2019-01-02,January,26.5
0.0001370787402778,Kurunegala,2019-01-02,2019-01-03,January,26.5
0.0001480085027113,Kurunegala,2019-01-03,2019-01-04,January,26.5
0.0002489134742856,Kurunegala,2019-01-05,2019-01-06,January,26.5
0.0001015583300177,Kurunegala,2019-01-06,2019-01-07,January,26.5
0.000191905666819,Kurunegala,2019-01-07,2019-01-08,January,26.5
0.0001215500456138,Kurunegala,2019-01-08,2019-01-09,January,26.5
9.741700467262771e-05,Kurunegala,2019-01-09,2019-01-10,January,26.5
0.0001130342628012,Kurunegala,2019-01-10,2019-01-11,January,26.5
7.047632943988818e-05,Kurunegala,2019-01-11,2019-01-12,January,26.5
0.0001691712548577,Kurunegala,2019-01-12,2019-01-13,January,26.5
8.792493954777681e-05,Kurunegala,2019-01-15,2019-01-16,January,26.5
6.834336052834083e-05,Kurunegala,2019-01-16,2019-01-17,January,26.5
0.0001380624797849,Kurunegala,2019-01-17,2019-01-18,January,26.5
0.0001738223309452,Kurunegala,2019-01-18,2019-01-19,January,26.5
9.75617828184706e-05,Kurunegala,2019-01-20,2019-01-21,January,26.5
0.0001959789194475,Kurunegala,2019-01-21,2019-01-22,January,26.5
0.0002374446632005,Kurunegala,2019-01-22,2019-01-23,January,26.5
0.0001623734482581,Kurunegala,2019-01-23,2019-01-24,January,26.5
0.0003623356418718,Kurunegala,2019-01-24,2019-01-25,January,26.5
0.0001278521652785,Kurunegala,2019-01-25,2019-01-26,January,26.5
0.0001660436439104,Kurunegala,2019-01-26,2019-01-27,January,26.5
0.0001499965666254,Kurunegala,2019-01-27,2019-01-28,January,26.5
0.0001080499254242,Kurunegala,2019-01-28,2019-01-29,January,26.5
0.0001158141900096,Kurunegala,2019-01-29,2019-01-30,January,26.5
0.0001113523173507,Kurunegala,2019-01-30,2019-01-31,January,26.5
2.449285979142846e-05,Kurunegala,2019-01-31,2019-02-01,January,26.5
0.0001926267275908,Kurunegala,2019-02-01,2019-02-02,February,27.2
4.824408500716178e-05,Kurunegala,2019-02-02,2019-02-03,February,27.2
0.0001913403998944,Kurunegala,2019-02-06,2019-02-07,February,27.2
0.0002947662047032,Kurunegala,2019-02-07,2019-02-08,February,27.2
0.0002970068599097,Kurunegala,2019-02-08,2019-02-09,February,27.2
7.523556172334847e-05,Kurunegala,2019-02-10,2019-02-11,February,27.2
0.0001297080667525,Kurunegala,2019-02-11,2019-02-12,February,27.2
6.270259499786078e-05,Kurunegala,2019-02-12,2019-02-13,February,27.2
8.990000185560485e-05,Kurunegala,2019-02-13,2019-02-14,February,27.2
7.931416535107657e-05,Kurunegala,2019-02-14,2019-02-15,February,27.2
6.0740207710781725e-05,Kurunegala,2019-02-15,2019-02-16,February,27.2
0.0001501712095351,Kurunegala,2019-02-17,2019-02-18,February,27.2
0.0002017258506288,Kurunegala,2019-02-18,2019-02-19,February,27.2
0.0002586245505792,Kurunegala,2019-02-19,2019-02-20,February,27.2
8.79509593267587e-05,Kurunegala,2019-02-20,2019-02-21,February,27.2
0.0001464546481548,Kurunegala,2019-02-21,2019-02-22,February,27.2
0.0001375125401253,Kurunegala,2019-02-22,2019-02-23,February,27.2
0.0002361983539606,Kurunegala,2019-02-24,2019-02-25,February,27.2
8.145316466296842e-05,Kurunegala,2019-02-25,2019-02-26,February,27.2
0.0001796735993672,Kurunegala,2019-02-26,2019-02-27,February,27.2
0.0002322736580558,Kurunegala,2019-02-27,2019-02-28,February,27.2
0.0002262031094414,Kurunegala,2019-03-02,2019-03-03,March,28.5
0.0001259866889363,Kurunegala,2019-03-03,2019-03-04,March,28.5
0.0001714544313468,Kurunegala,2019-03-04,2019-03-05,March,28.5
0.0001342028527037,Kurunegala,2019-03-05,2019-03-06,March,28.5
0.0001580027758568,Kurunegala,2019-03-06,2019-03-07,March,28.5
0.0001892068657825,Kurunegala,2019-03-07,2019-03-08,March,28.5
0.0001039425656943,Kurunegala,2019-03-08,2019-03-09,March,28.5
0.0001568034910526,Kurunegala,2019-03-10,2019-03-11,March,28.5
0.0002545370341487,Kurunegala,2019-03-11,2019-03-12,March,28.5
0.0001662309292288,Kurunegala,2019-03-12,2019-03-13,March,28.5
0.0003549058798361,Kurunegala,2019-03-13,2019-03-14,March,28.5
0.000265097141989,Kurunegala,2019-03-14,2019-03-15,March,28.5
0.0002519274524677,Kurunegala,2019-03-15,2019-03-16,March,28.5
0.0001508674249008,Kurunegala,2019-03-16,2019-03-17,March,28.5
0.0001988515444004,Kurunegala,2019-03-17,2019-03-18,March,28.5
0.0001031316549134,Kurunegala,2019-03-18,2019-03-19,March,28.5
0.0002291439663551,Kurunegala,2019-03-19,2019-03-20,March,28.5
0.0002245213685455,Kurunegala,2019-03-20,2019-03-21,March,28.5
0.0002345326298606,Kurunegala,2019-03-22,2019-03-23,March,28.5
0.0002848332356072,Kurunegala,2019-03-23,2019-03-24,March,28.5
0.0001985107134155,Kurunegala,2019-03-24,2019-03-25,March,28.5
0.0001921681911026,Kurunegala,2019-03-25,2019-03-26,March,28.5
0.0002917578396021,Kurunegala,2019-03-26,2019-03-27,March,28.5
0.0002076575167296,Kurunegala,2019-03-28,2019-03-29,March,28.5
0.0003537468371026,Kurunegala,2019-03-29,2019-03-30,March,28.5
0.0003155841150722,Kurunegala,2019-03-30,2019-03-31,March,28.5
0.0002005128354287,Kurunegala,2019-03-31,2019-04-01,March,28.5
0.0001913736846052,Kurunegala,2019-04-01,2019-04-02,April,29.0
0.0002292592673599,Kurunegala,2019-04-02,2019-04-03,April,29.0
0.0001856483874482,Kurunegala,2019-04-03,2019-04-04,April,29.0
0.0001997694690952,Kurunegala,2019-04-04,2019-04-05,April,29.0
0.0001986475720932,Kurunegala,2019-04-05,2019-04-06,April,29.0
0.0002038335707743,Kurunegala,2019-04-06,2019-04-07,April,29.0
0.0002632298358881,Kurunegala,2019-04-07,2019-04-08,April,29.0
0.0002901479325215,Kurunegala,2019-04-08,2019-04-09,April,29.0
0.0001645179947213,Kurunegala,2019-04-09,2019-04-10,April,29.0
0.0001457744638877,Kurunegala,2019-04-10,2019-04-11,April,29.0
0.00023470977033,Kurunegala,2019-04-12,2019-04-13,April,29.0
0.0002282964378382,Kurunegala,2019-04-13,2019-04-14,April,29.0
0.0002162962247226,Kurunegala,2019-04-18,2019-04-19,April,29.0
0.0002595917978659,Kurunegala,2019-04-19,2019-04-20,April,29.0
0.0001301541911352,Kurunegala,2019-04-21,2019-04-22,April,29.0
0.0001844679986247,Kurunegala,2019-04-22,2019-04-23,April,29.0
0.0002139409536759,Kurunegala,2019-04-23,2019-04-24,April,29.0
0.0001655682962151,Kurunegala,2019-04-24,2019-04-25,April,29.0
0.0001514479517936,Kurunegala,2019-04-26,2019-04-27,April,29.0
0.0001933094048709,Kurunegala,2019-04-28,2019-04-29,April,29.0
0.0001575081949626,Kurunegala,2019-05-01,2019-05-02,May,28.0
0.0001803331106202,Kurunegala,2019-05-02,2019-05-03,May,28.0
0.0002185603449485,Kurunegala,2019-05-04,2019-05-05,May,28.0
8.02505700569093e-05,Kurunegala,2019-05-05,2019-05-06,May,28.0
0.0001420565734228,Kurunegala,2019-05-06,2019-05-07,May,28.0
0.0001650123219606,Kurunegala,2019-05-07,2019-05-08,May,28.0
0.0001460277152315,Kurunegala,2019-05-08,2019-05-09,May,28.0
0.0001493288295852,Kurunegala,2019-05-09,2019-05-10,May,28.0
0.0002057718166517,Kurunegala,2019-05-10,2019-05-11,May,28.0
0.0001641032775009,Kurunegala,2019-05-11,2019-05-12,May,28.0
0.0001183245679523,Kurunegala,2019-05-12,2019-05-13,May,28.0
0.000132961175467,Kurunegala,2019-05-13,2019-05-14,May,28.0
7.061668788806564e-05,Kurunegala,2019-05-14,2019-05-15,May,28.0
0.0001099983599625,Kurunegala,2019-05-15,2019-05-16,May,28.0
0.00014039193757,Kurunegala,2019-05-16,2019-05-17,May,28.0
9.796423680909052e-05,Kurunegala,2019-05-17,2019-05-18,May,28.0
0.0001672252690382,Kurunegala,2019-05-18,2019-05-19,May,28.0
0.0001708734532433,Kurunegala,2019-05-19,2019-05-20,May,28.0
0.0001702025749611,Kurunegala,2019-05-20,2019-05-21,May,28.0
8.681519324789669e-05,Kurunegala,2019-05-21,2019-05-22,May,28.0
0.0001317915208436,Kurunegala,2019-05-23,2019-05-24,May,28.0
0.0001478469051026,Kurunegala,2019-05-24,2019-05-25,May,28.0
5.233601288103446e-05,Kurunegala,2019-05-25,2019-05-26,May,28.0
6.244214568722449e-05,Kurunegala,2019-05-26,2019-05-27,May,28.0
0.0001554720535695,Kurunegala,2019-05-27,2019-05-28,May,28.0
0.0001478338478629,Kurunegala,2019-05-28,2019-05-29,May,28.0
0.0002594716110907,Kurunegala,2019-05-29,2019-05-30,May,28.0
0.0001839537987904,Kurunegala,2019-05-30,2019-05-31,May,28.0
0.0001362219972734,Kurunegala,2019-05-31,2019-06-01,May,28.0
0.00029028932252,Kurunegala,2019-06-01,2019-06-02,June,28.6
8.689925325647776e-05,Kurunegala,2019-06-02,2019-06-03,June,28.6
5.326767952292086e-05,Kurunegala,2019-06-03,2019-06-04,June,28.6
0.0001831308562142,Kurunegala,2019-06-05,2019-06-06,June,28.6
0.0001107527266757,Kurunegala,2019-06-06,2019-06-07,June,28.6
0.0001016282390748,Kurunegala,2019-06-08,2019-06-09,June,28.6
0.0001031225757099,Kurunegala,2019-06-09,2019-06-10,June,28.6
7.052022641624787e-05,Kurunegala,2019-06-10,2019-06-11,June,28.6
7.641586794332751e-05,Kurunegala,2019-06-12,2019-06-13,June,28.6
9.911230747740838e-05,Kurunegala,2019-06-13,2019-06-14,June,28.6
4.476508603528659e-05,Kurunegala,2019-06-14,2019-06-15,June,28.6
8.874790674644237e-05,Kurunegala,2019-06-15,2019-06-16,June,28.6
0.0001036898047182,Kurunegala,2019-06-16,2019-06-17,June,28.6
6.254904112252405e-05,Kurunegala,2019-06-17,2019-06-18,June,28.6
4.044776585398717e-05,Kurunegala,2019-06-18,2019-06-19,June,28.6
8.137699574065275e-05,Kurunegala,2019-06-19,2019-06-20,June,28.6
6.486313851680483e-05,Kurunegala,2019-06-20,2019-06-21,June,28.6
6.276923714177916e-05,Kurunegala,2019-06-22,2019-06-23,June,28.6
3.975250153742814e-06,Kurunegala,2019-06-23,2019-06-24,June,28.6
2.350395803767515e-05,Kurunegala,2019-06-24,2019-06-25,June,28.6
9.21571666151843e-05,Kurunegala,2019-06-27,2019-06-28,June,28.6
6.881439911210648e-05,Kurunegala,2019-06-28,2019-06-29,June,28.6
4.0286492569713336e-05,Kurunegala,2019-06-29,2019-06-30,June,28.6
9.635928192938444e-05,Kurunegala,2019-06-30,2019-07-01,June,28.6
0.0001139054980655,Kurunegala,2019-07-01,2019-07-02,July,28.5
9.606986007138548e-05,Kurunegala,2019-07-03,2019-07-04,July,28.5
0.0001960435483633,Kurunegala,2019-07-04,2019-07-05,July,28.5
0.0001459304130623,Kurunegala,2019-07-05,2019-07-06,July,28.5
0.0001095716652343,Kurunegala,2019-07-06,2019-07-07,July,28.5
8.79497175326613e-05,Kurunegala,2019-07-07,2019-07-08,July,28.5
9.495055021976353e-05,Kurunegala,2019-07-08,2019-07-09,July,28.5
5.126272274868695e-05,Kurunegala,2019-07-09,2019-07-10,July,28.5
0.0001034305735962,Kurunegala,2019-07-11,2019-07-12,July,28.5
0.0001479718659731,Kurunegala,2019-07-12,2019-07-13,July,28.5
0.0001180037843603,Kurunegala,2019-07-14,2019-07-15,July,28.5
6.381705256895567e-05,Kurunegala,2019-07-16,2019-07-17,July,28.5
0.0001185178480227,Kurunegala,2019-07-20,2019-07-21,July,28.5
6.974881398491561e-05,Kurunegala,2019-07-21,2019-07-22,July,28.5
0.0001310857688385,Kurunegala,2019-07-24,2019-07-25,July,28.5
0.0002642736307096,Kurunegala,2019-07-26,2019-07-27,July,28.5
0.0001146819336316,Kurunegala,2019-07-27,2019-07-28,July,28.5
5.229923836426427e-05,Kurunegala,2019-07-28,2019-07-29,July,28.5
0.0001509563424204,Kurunegala,2019-07-29,2019-07-30,July,28.5
6.217228796589053e-05,Kurunegala,2019-07-30,2019-07-31,July,28.5
0.0002305019175293,Kurunegala,2019-07-31,2019-08-01,July,28.5
0.0001395386754656,Kurunegala,2019-08-01,2019-08-02,August,28.3
7.318949563755295e-05,Kurunegala,2019-08-03,2019-08-04,August,28.3
0.0001355912774878,Kurunegala,2019-08-04,2019-08-05,August,28.3
0.0001834443391999,Kurunegala,2019-08-06,2019-08-07,August,28.3
0.0001614629767598,Kurunegala,2019-08-07,2019-08-08,August,28.3
9.992599379822794e-06,Kurunegala,2019-08-09,2019-08-10,August,28.3
0.0001875035522971,Kurunegala,2019-08-12,2019-08-13,August,28.3
0.000124756102564,Kurunegala,2019-08-14,2019-08-15,August,28.3
0.000145433951862,Kurunegala,2019-08-15,2019-08-16,August,28.3
9.525990797175922e-05,Kurunegala,2019-08-16,2019-08-17,August,28.3
0.0001130942443264,Kurunegala,2019-08-18,2019-08-19,August,28.3
0.0001739739424623,Kurunegala,2019-08-19,2019-08-20,August,28.3
5.130698373615829e-06,Kurunegala,2019-08-20,2019-08-21,August,28.3
0.0001135170721962,Kurunegala,2019-08-27,2019-08-28,August,28.3
0.0001104637713985,Kurunegala,2019-08-29,2019-08-30,August,28.3
2.6577396711990975e-05,Kurunegala,2019-08-30,2019-08-31,August,28.3
6.707956752554541e-05,Kurunegala,2019-08-31,2019-09-01,August,28.3
8.918204765018657e-05,Kurunegala,2019-09-01,2019-09-02,September,27.7
6.655727948340817e-05,Kurunegala,2019-09-04,2019-09-05,September,27.7
5.719395261656927e-05,Kurunegala,2019-09-07,2019-09-08,September,27.7
8.98148777864881e-05,Kurunegala,2019-09-08,2019-09-09,September,27.7
0.0001340254792386,Kurunegala,2019-09-09,2019-09-10,September,27.7
0.0001160963242857,Kurunegala,2019-09-10,2019-09-11,September,27.7
5.674733620253392e-05,Kurunegala,2019-09-18,2019-09-19,September,27.7
6.506322566497633e-05,Kurunegala,2019-09-19,2019-09-20,September,27.7
9.24937068696125e-05,Kurunegala,2019-09-21,2019-09-22,September,27.7
1.810667997470515e-05,Kurunegala,2019-09-22,2019-09-23,September,27.7
0.0001749232296563,Kurunegala,2019-09-24,2019-09-25,September,27.7
3.371025041083115e-05,Kurunegala,2019-09-27,2019-09-28,September,27.7
8.70373120955856e-05,Kurunegala,2019-09-29,2019-09-30,September,27.7
0.0001454748162583,Kurunegala,2019-09-30,2019-10-01,September,27.7
6.443466264349476e-05,Kurunegala,2019-10-01,2019-10-02,October,27.4
0.0001077302567442,Kurunegala,2019-10-02,2019-10-03,October,27.4
0.0002009898888507,Kurunegala,2019-10-04,2019-10-05,October,27.4
0.000258893463331,Kurunegala,2019-10-05,2019-10-06,October,27.4
6.019926816415872e-05,Kurunegala,2019-10-07,2019-10-08,October,27.4
6.614159004638946e-05,Kurunegala,2019-10-08,2019-10-09,October,27.4
0.0001017636188686,Kurunegala,2019-10-09,2019-10-10,October,27.4
0.0001660576512546,Kurunegala,2019-10-10,2019-10-11,October,27.4
0.0001060791429448,Kurunegala,2019-10-14,2019-10-15,October,27.4
0.0002140748191416,Kurunegala,2019-10-15,2019-10-16,October,27.4
7.891319694176466e-05,Kurunegala,2019-10-17,2019-10-18,October,27.4
0.0002509312842807,Kurunegala,2019-10-18,2019-10-19,October,27.4
0.0001063504532794,Kurunegala,2019-10-31,2019-11-01,October,27.4
0.0001774768347211,Kurunegala,2019-11-01,2019-11-02,November,26.8
0.0001886189110071,Kurunegala,2019-11-02,2019-11-03,November,26.8
0.0001277877985303,Kurunegala,2019-11-04,2019-11-05,November,26.8
0.0001843718009165,Kurunegala,2019-11-05,2019-11-06,November,26.8
0.0002056428348669,Kurunegala,2019-11-06,2019-11-07,November,26.8
0.0001941913470078,Kurunegala,2019-11-07,2019-11-08,November,26.8
7.824492713224594e-05,Kurunegala,2019-11-08,2019-11-09,November,26.8
8.715247531654315e-05,Kurunegala,2019-11-09,2019-11-10,November,26.8
0.0002539444945964,Kurunegala,2019-11-10,2019-11-11,November,26.8
0.0002041940019707,Kurunegala,2019-11-11,2019-11-12,November,26.8
0.0002165750668733,Kurunegala,2019-11-12,2019-11-13,November,26.8
6.125360635138347e-05,Kurunegala,2019-11-13,2019-11-14,November,26.8
6.395247983865537e-05,Kurunegala,2019-11-14,2019-11-15,November,26.8
8.065719083391174e-05,Kurunegala,2019-11-15,2019-11-16,November,26.8
8.94978263108342e-05,Kurunegala,2019-11-17,2019-11-18,November,26.8
0.000156017211736,Kurunegala,2019-11-18,2019-11-19,November,26.8
0.0001896863889985,Kurunegala,2019-11-19,2019-11-20,November,26.8
3.38817601245183e-05,Kurunegala,2019-11-20,2019-11-21,November,26.8
6.691197564337526e-05,Kurunegala,2019-11-21,2019-11-22,November,26.8
0.0001221743195979,Kurunegala,2019-11-26,2019-11-27,November,26.8
0.0001188412187438,Kurunegala,2019-11-27,2019-11-28,November,26.8
0.0002465931135161,Kurunegala,2019-12-01,2019-12-02,December,26.2
0.0001473769337308,Kurunegala,2019-12-03,2019-12-04,December,26.2
8.37378805377434e-05,Kurunegala,2019-12-06,2019-12-07,December,26.2
0.0001002804645766,Kurunegala,2019-12-12,2019-12-13,December,26.2
0.0001610297559171,Kurunegala,2019-12-13,2019-12-14,December,26.2
0.0001960549510717,Kurunegala,2019-12-14,2019-12-15,December,26.2
0.0001172906521365,Kurunegala,2019-12-15,2019-12-16,December,26.2
3.628711080527792e-05,Kurunegala,2019-12-16,2019-12-17,December,26.2
4.793732083930929e-05,Kurunegala,2019-12-21,2019-12-22,December,26.2
7.627636617631086e-05,Kurunegala,2019-12-23,2019-12-24,December,26.2
0.0001072019777463,Kurunegala,2019-12-24,2019-12-25,December,26.2
9.045389003546796e-05,Kurunegala,2019-12-26,2019-12-27,December,26.2
0.0001642742874337,Kurunegala,2019-12-27,2019-12-28,December,26.2
0.0001805844588422,Kurunegala,2019-12-28,2019-12-29,December,26.2
0.000103876101852,Kurunegala,2019-12-29,2019-12-30,December,26.2
2.646772181227735e-05,Kurunegala,2019-12-30,2019-12-31,December,26.2
0.0001807247238951,Kurunegala,2019-12-31,2020-01-01,December,26.2
9.633496020854536e-05,Kurunegala,2020-01-01,2020-01-02,January,26.5
0.0001126936081057,Kurunegala,2020-01-02,2020-01-03,January,26.5
0.0002053645654037,Kurunegala,2020-01-03,2020-01-04,January,26.5
0.0001507927537975,Kurunegala,2020-01-04,2020-01-05,January,26.5
0.0003289062851294,Kurunegala,2020-01-05,2020-01-06,January,26.5
0.0001116605357003,Kurunegala,2020-01-06,2020-01-07,January,26.5
7.794366560654974e-05,Kurunegala,2020-01-07,2020-01-08,January,26.5
0.0001076805150194,Kurunegala,2020-01-08,2020-01-09,January,26.5
4.1062830019023464e-05,Kurunegala,2020-01-09,2020-01-10,January,26.5
0.0001611926137142,Kurunegala,2020-01-10,2020-01-11,January,26.5
1.874852305276349e-05,Kurunegala,2020-01-12,2020-01-13,January,26.5
0.000148542685889,Kurunegala,2020-01-13,2020-01-14,January,26.5
0.00017475335171,Kurunegala,2020-01-14,2020-01-15,January,26.5
0.0003007535762718,Kurunegala,2020-01-15,2020-01-16,January,26.5
0.0001351455223032,Kurunegala,2020-01-16,2020-01-17,January,26.5
2.6839902862685936e-05,Kurunegala,2020-01-18,2020-01-19,January,26.5
0.0001419667766806,Kurunegala,2020-01-19,2020-01-20,January,26.5
