HCHO_Amount,Location,Present_Date,Next_Date
0.0001113597130089,Kurunegala,2020-02-19,2020-02-20
0.0002048219876873,Kurunegala,2020-02-20,2020-02-21
0.0001863516307574,Kurunegala,2020-02-23,2020-02-24
6.759116487426295e-05,Kurunegala,2020-02-24,2020-02-25
7.135234672442683e-05,Kurunegala,2020-02-25,2020-02-26
0.0002949805391025,Kurunegala,2020-02-26,2020-02-27
0.0001852784942621,Kurunegala,2020-02-27,2020-02-28
0.0001161346235688,Kurunegala,2020-02-28,2020-02-29
0.0002430095316196,Kurunegala,2020-02-29,2020-03-01
0.000207375169491,Kurunegala,2020-03-01,2020-03-02
0.0001779813217599,Kurunegala,2020-03-03,2020-03-04
0.0001951639008502,Kurunegala,2020-03-07,2020-03-08
0.0002944688357918,Kurunegala,2020-03-08,2020-03-09
0.0001498565087293,Kurunegala,2020-03-09,2020-03-10
0.0001391567594588,Kurunegala,2020-03-10,2020-03-11
0.0002964918957615,Kurunegala,2020-03-11,2020-03-12
0.0001226939272128,Kurunegala,2020-03-12,2020-03-13
0.0002928554342565,Kurunegala,2020-03-13,2020-03-14
0.0002728822591643,Kurunegala,2020-03-14,2020-03-15
0.0001636816705774,Kurunegala,2020-03-15,2020-03-16
0.0001205975738293,Kurunegala,2020-03-16,2020-03-17
0.0001721821317441,Kurunegala,2020-03-17,2020-03-18
0.0003068139574601,Kurunegala,2020-03-18,2020-03-19
0.0003247910023535,Kurunegala,2020-03-19,2020-03-20
0.0002492809738451,Kurunegala,2020-03-20,2020-03-21
0.0002272133922326,Kurunegala,2020-03-21,2020-03-22
0.0001005712979816,Kurunegala,2020-03-22,2020-03-23
0.0002825151466826,Kurunegala,2020-03-23,2020-03-24
0.0002675676277252,Kurunegala,2020-03-24,2020-03-25
0.0001898647932688,Kurunegala,2020-03-25,2020-03-26
0.0002208741864401,Kurunegala,2020-03-26,2020-03-27
0.0002256953061847,Kurunegala,2020-03-27,2020-03-28
0.0002742638717685,Kurunegala,2020-03-28,2020-03-29
0.0001869650921015,Kurunegala,2020-03-29,2020-03-30
0.000246601869607,Kurunegala,2020-03-30,2020-03-31
0.0001302091970911,Kurunegala,2020-03-31,2020-04-01
0.0002447711209357,Kurunegala,2020-04-01,2020-04-02
0.0002865056029564,Kurunegala,2020-04-02,2020-04-03
0.0001977670343773,Kurunegala,2020-04-03,2020-04-04
0.0001997404435534,Kurunegala,2020-04-05,2020-04-06
0.0002376734070818,Kurunegala,2020-04-06,2020-04-07
8.796430336922265e-05,Kurunegala,2020-04-07,2020-04-08
0.0002542451790271,Kurunegala,2020-04-08,2020-04-09
0.0002598007759578,Kurunegala,2020-04-09,2020-04-10
0.0002245457994364,Kurunegala,2020-04-10,2020-04-11
8.052203793087965e-05,Kurunegala,2020-04-11,2020-04-12
0.0001731175245338,Kurunegala,2020-04-12,2020-04-13
0.0001662001801846,Kurunegala,2020-04-13,2020-04-14
3.486284620866045e-05,Kurunegala,2020-04-14,2020-04-15
0.0002678949908063,Kurunegala,2020-04-15,2020-04-16
0.000123890316895,Kurunegala,2020-04-16,2020-04-17
0.0002324056340202,Kurunegala,2020-04-18,2020-04-19
0.0003714042928062,Kurunegala,2020-04-19,2020-04-20
0.0001475444891321,Kurunegala,2020-04-20,2020-04-21
0.000175335671632,Kurunegala,2020-04-21,2020-04-22
