HCHO_Amount,Location,Present_Date,Next_Date
0.0001002457589729,Monaragala,2020-01-03,2020-01-04
3.286016579496975e-05,Monaragala,2020-01-04,2020-01-05
3.071760518502251e-05,Monaragala,2020-01-05,2020-01-06
4.286209778128145e-05,Monaragala,2020-01-08,2020-01-09
5.750193863655609e-05,Monaragala,2020-01-09,2020-01-10
0.0001446769434324,Monaragala,2020-01-10,2020-01-11
4.9088348810138415e-05,Monaragala,2020-01-12,2020-01-13
5.641005532275563e-05,Monaragala,2020-01-13,2020-01-14
2.0383452845553944e-05,Monaragala,2020-01-14,2020-01-15
0.0001958479692669,Monaragala,2020-01-15,2020-01-16
0.000238841770169,Monaragala,2020-01-16,2020-01-17
1.5958878447645566e-05,Monaragala,2020-01-19,2020-01-20
9.612233952793758e-06,Monaragala,2020-01-23,2020-01-24
7.44683138271029e-05,Monaragala,2020-01-24,2020-01-25
6.006358222640914e-06,Monaragala,2020-01-25,2020-01-26
5.19873079894593e-05,Monaragala,2020-01-26,2020-01-27
8.374860540961439e-05,Monaragala,2020-01-28,2020-01-29
3.1758298437023246e-05,Monaragala,2020-01-29,2020-01-30
0.000177316703707,Monaragala,2020-01-30,2020-01-31
8.111505017887429e-05,Monaragala,2020-01-31,2020-02-01
0.0001275456630456,Monaragala,2020-02-01,2020-02-02
0.0001045692780518,Monaragala,2020-02-02,2020-02-03
4.360020830063149e-05,Monaragala,2020-02-03,2020-02-04
4.093062281698901e-05,Monaragala,2020-02-06,2020-02-07
7.834578352812168e-05,Monaragala,2020-02-07,2020-02-08
7.095446915914204e-05,Monaragala,2020-02-08,2020-02-09
8.279895583324826e-05,Monaragala,2020-02-09,2020-02-10
3.258561612314903e-05,Monaragala,2020-02-10,2020-02-11
8.469118547655709e-05,Monaragala,2020-02-11,2020-02-12
0.0002192167207177,Monaragala,2020-02-15,2020-02-16
0.0001738607243169,Monaragala,2020-02-16,2020-02-17
6.738023361729804e-05,Monaragala,2020-02-17,2020-02-18
7.764632267534397e-05,Monaragala,2020-02-18,2020-02-19
9.705933981630156e-05,Monaragala,2020-02-19,2020-02-20
2.3705826643229587e-05,Monaragala,2020-02-24,2020-02-25
0.0001556920124053,Monaragala,2020-02-27,2020-02-28
0.0001329402190532,Monaragala,2020-03-01,2020-03-02
0.000129308743732,Monaragala,2020-03-02,2020-03-03
0.0001848547757802,Monaragala,2020-03-03,2020-03-04
0.000184690133693,Monaragala,2020-03-04,2020-03-05
0.0003363731704373,Monaragala,2020-03-05,2020-03-06
5.330940064654864e-05,Monaragala,2020-03-08,2020-03-09
6.82279003338169e-05,Monaragala,2020-03-09,2020-03-10
0.0001248023761577,Monaragala,2020-03-10,2020-03-11
0.0001248777646536,Monaragala,2020-03-11,2020-03-12
0.0002353223210593,Monaragala,2020-03-13,2020-03-14
3.582159084664173e-05,Monaragala,2020-03-14,2020-03-15
6.545394717250019e-05,Monaragala,2020-03-16,2020-03-17
8.431029709754512e-05,Monaragala,2020-03-18,2020-03-19
0.0001276758152656,Monaragala,2020-03-19,2020-03-20
6.928370223774921e-05,Monaragala,2020-03-20,2020-03-21
0.0001565599487978,Monaragala,2020-03-21,2020-03-22
0.0001884498160819,Monaragala,2020-03-22,2020-03-23
0.0001656312610936,Monaragala,2020-03-23,2020-03-24
9.164952701908358e-05,Monaragala,2020-03-24,2020-03-25
0.0001526157196283,Monaragala,2020-03-25,2020-03-26
0.0002186464541692,Monaragala,2020-03-26,2020-03-27
0.0001317307401491,Monaragala,2020-03-27,2020-03-28
6.423275634403234e-05,Monaragala,2020-03-28,2020-03-29
0.0001418242076792,Monaragala,2020-03-29,2020-03-30
0.0001390404609748,Monaragala,2020-03-30,2020-03-31
0.0002099940170326,Monaragala,2020-04-01,2020-04-02
0.000152358837902,Monaragala,2020-04-02,2020-04-03
9.474364346449804e-05,Monaragala,2020-04-03,2020-04-04
0.0002426330736043,Monaragala,2020-04-05,2020-04-06
5.8225573512687094e-05,Monaragala,2020-04-06,2020-04-07
0.0001062592640366,Monaragala,2020-04-07,2020-04-08
0.0002072563263751,Monaragala,2020-04-08,2020-04-09
0.0001874333323758,Monaragala,2020-04-09,2020-04-10
0.000201808368208,Monaragala,2020-04-10,2020-04-11
0.0001063412346534,Monaragala,2020-04-11,2020-04-12
0.0001066438489942,Monaragala,2020-04-13,2020-04-14
7.197404181715132e-05,Monaragala,2020-04-15,2020-04-16
9.554154991105912e-05,Monaragala,2020-04-17,2020-04-18
5.243860177530103e-05,Monaragala,2020-04-18,2020-04-19
0.0002623555580237,Monaragala,2020-04-20,2020-04-21
9.074692903327894e-05,Monaragala,2020-04-21,2020-04-22
0.0002929819587795,Monaragala,2020-04-24,2020-04-25
0.0001028752481266,Monaragala,2020-04-25,2020-04-26
0.0002424737181477,Monaragala,2020-04-26,2020-04-27
0.0002225938827272,Monaragala,2020-04-27,2020-04-28
0.0001115760017718,Monaragala,2020-04-29,2020-04-30
0.0001334557443908,Monaragala,2020-04-30,2020-05-01
0.0002303620272833,Monaragala,2020-05-01,2020-05-02
0.0001183380002344,Monaragala,2020-05-03,2020-05-04
0.000189740166654,Monaragala,2020-05-05,2020-05-06
0.0001975178556425,Monaragala,2020-05-07,2020-05-08
3.946896660289914e-05,Monaragala,2020-05-08,2020-05-09
0.0002397835620839,Monaragala,2020-05-09,2020-05-10
0.0001712400589183,Monaragala,2020-05-10,2020-05-11
8.120374744529855e-05,Monaragala,2020-05-11,2020-05-12
2.8315683298340153e-05,Monaragala,2020-05-14,2020-05-15
0.0001572533347561,Monaragala,2020-05-15,2020-05-16
0.0002433840872537,Monaragala,2020-05-17,2020-05-18
0.0001768808920934,Monaragala,2020-05-20,2020-05-21
0.0001885073321254,Monaragala,2020-05-21,2020-05-22
0.0001088635679622,Monaragala,2020-05-22,2020-05-23
7.625441184520259e-05,Monaragala,2020-05-23,2020-05-24
0.0001076155101142,Monaragala,2020-05-24,2020-05-25
0.0002168448480327,Monaragala,2020-05-26,2020-05-27
0.0001121724778957,Monaragala,2020-05-28,2020-05-29
0.0001301384771694,Monaragala,2020-05-30,2020-05-31
0.0001167776480883,Monaragala,2020-06-01,2020-06-02
0.0002132776312111,Monaragala,2020-06-02,2020-06-03
0.0001826095314686,Monaragala,2020-06-03,2020-06-04
0.0001289793621539,Monaragala,2020-06-04,2020-06-05
8.487577224364211e-05,Monaragala,2020-06-05,2020-06-06
0.0001544625886797,Monaragala,2020-06-07,2020-06-08
7.788785326075869e-05,Monaragala,2020-06-09,2020-06-10
0.0001845606892772,Monaragala,2020-06-10,2020-06-11
0.0001241180255925,Monaragala,2020-06-13,2020-06-14
0.0001327978281076,Monaragala,2020-06-14,2020-06-15
0.0001718309315453,Monaragala,2020-06-15,2020-06-16
0.0001962688222185,Monaragala,2020-06-16,2020-06-17
0.0001097679227923,Monaragala,2020-06-17,2020-06-18
0.0001935549995856,Monaragala,2020-06-18,2020-06-19
9.696947364222372e-05,Monaragala,2020-06-19,2020-06-20
5.175335096376786e-05,Monaragala,2020-06-20,2020-06-21
7.857945020449575e-05,Monaragala,2020-06-22,2020-06-23
0.0001972753672081,Monaragala,2020-06-24,2020-06-25
0.0002396779781662,Monaragala,2020-06-25,2020-06-26
3.076221298059416e-05,Monaragala,2020-06-27,2020-06-28
5.844839255170251e-05,Monaragala,2020-06-28,2020-06-29
9.030847176585064e-05,Monaragala,2020-06-29,2020-06-30
0.0002463645834544,Monaragala,2020-06-30,2020-07-01
0.0002076354156992,Monaragala,2020-07-02,2020-07-03
0.0002296398570177,Monaragala,2020-07-04,2020-07-05
0.0001048803273274,Monaragala,2020-07-05,2020-07-06
0.0002118758135161,Monaragala,2020-07-06,2020-07-07
0.0001489326523148,Monaragala,2020-07-07,2020-07-08
9.8566108454983e-05,Monaragala,2020-07-09,2020-07-10
0.0003066832134006,Monaragala,2020-07-10,2020-07-11
0.000113621385385,Monaragala,2020-07-12,2020-07-13
0.0002085770419565,Monaragala,2020-07-13,2020-07-14
0.0001361865001512,Monaragala,2020-07-14,2020-07-15
4.177796057257493e-05,Monaragala,2020-07-17,2020-07-18
5.023416296985129e-05,Monaragala,2020-07-18,2020-07-19
8.774661446167934e-05,Monaragala,2020-07-20,2020-07-21
0.0001577438751808,Monaragala,2020-07-22,2020-07-23
6.339939942132575e-05,Monaragala,2020-07-24,2020-07-25
5.988289440422733e-06,Monaragala,2020-07-31,2020-08-01
5.5824369804800686e-05,Monaragala,2020-08-04,2020-08-05
7.130066476400602e-05,Monaragala,2020-08-08,2020-08-09
0.0002093757655462,Monaragala,2020-08-10,2020-08-11
7.704421320033986e-05,Monaragala,2020-08-11,2020-08-12
0.0001234200010392,Monaragala,2020-08-12,2020-08-13
0.0001656748442621,Monaragala,2020-08-13,2020-08-14
0.0002728599042991,Monaragala,2020-08-14,2020-08-15
5.462574876116208e-06,Monaragala,2020-08-15,2020-08-16
0.0002491717402681,Monaragala,2020-08-16,2020-08-17
0.0001682038731519,Monaragala,2020-08-17,2020-08-18
0.0001388418128911,Monaragala,2020-08-18,2020-08-19
0.0001725601862205,Monaragala,2020-08-19,2020-08-20
0.0001608252427725,Monaragala,2020-08-20,2020-08-21
0.0002908080311183,Monaragala,2020-08-21,2020-08-22
0.0001752171523025,Monaragala,2020-08-22,2020-08-23
8.666643526118393e-05,Monaragala,2020-08-23,2020-08-24
8.93769864376209e-05,Monaragala,2020-08-24,2020-08-25
0.0001305039967599,Monaragala,2020-08-25,2020-08-26
0.0001977095681468,Monaragala,2020-08-26,2020-08-27
0.0001583915881858,Monaragala,2020-08-27,2020-08-28
0.000140632520392,Monaragala,2020-08-29,2020-08-30
0.0001741839398906,Monaragala,2020-08-31,2020-09-01
0.0001417806800273,Monaragala,2020-09-04,2020-09-05
7.664011408987226e-05,Monaragala,2020-09-08,2020-09-09
7.425107530184038e-05,Monaragala,2020-09-09,2020-09-10
7.790990113336982e-05,Monaragala,2020-09-15,2020-09-16
